domain,provider,source,status,total_hits,emails,mentions,social_profiles,subdomains,repos,breach_hints,dns_records,whois,ssl,tech,ports,hosting,notes_count,notes
intel.com,tech_fingerprint,saved_benchmark,ok,1,0,0,0,0,0,0,0,0,0,1,0,0,0,
intel.com,duckduckgo,saved_benchmark,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Not used for final website match
intel.com,bing,saved_benchmark,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Not used for final website match
intel.com,google,saved_benchmark,not_tested_in_saved_benchmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
intel.com,wikidata,saved_benchmark,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No authoritative social handles found
intel.com,theharvester,saved_benchmark,error,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Timed out after 60s
intel.com,recon_ng,saved_benchmark,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No matching emails found
intel.com,hunter,saved_benchmark,error,0,0,0,0,0,0,0,0,0,0,0,0,0,2,No matching emails found on public Hunter page | HTTP 401 from Hunter API
intel.com,phonebook_cz,saved_benchmark,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Unexpected HTML response from Phonebook.cz
intel.com,github_code,saved_benchmark,error,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Requires authentication
intel.com,github_repos,saved_benchmark,ok,15,0,0,0,0,15,0,0,0,0,0,0,0,0,
intel.com,hibp,saved_benchmark,error,0,0,0,0,0,0,0,0,0,0,0,0,0,2,HTTP 401 from HIBP domain lookup | HTTP 401 from HIBP unified search
intel.com,hackertarget,saved_benchmark,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No matching hosts returned
intel.com,dehashed,saved_benchmark,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Public DeHashed hint found but no results without authentication
intel.com,brave,saved_keyed_rerun,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
intel.com,bufferoverun,saved_benchmark,error,0,0,0,0,0,0,0,0,0,0,0,0,0,1,HTTP 403 from BufferOverrun
intel.com,censys,saved_benchmark,not_tested_in_saved_benchmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
intel.com,projectdiscovery,saved_benchmark,not_tested_in_saved_benchmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
intel.com,rapiddns,saved_benchmark,ok,105,0,0,0,105,0,0,0,0,0,0,0,0,0,
intel.com,rocketreach,saved_keyed_rerun,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No matching emails found
intel.com,subdomaincenter,saved_benchmark,not_tested_in_saved_benchmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
intel.com,subdomainfinderc99,saved_benchmark,not_tested_in_saved_benchmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
intel.com,thc,saved_benchmark,not_tested_in_saved_benchmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
intel.com,threatminer,saved_benchmark,error,0,0,0,0,0,0,0,0,0,0,0,0,0,1,HTTP 500 from ThreatMiner
intel.com,urlscan,saved_benchmark,ok,17,0,0,0,17,0,0,0,0,0,0,0,0,0,
intel.com,windvane,saved_benchmark,not_tested_in_saved_benchmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
amd.com,direct_dns,saved_benchmark,ok,157,0,0,0,110,0,0,47,0,0,0,0,0,0,
amd.com,crtsh,saved_benchmark,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
amd.com,whois,saved_benchmark,ok,1,0,0,0,0,0,0,0,1,0,0,0,0,0,
amd.com,ssl_inspection,saved_benchmark,ok,1,0,0,0,0,0,0,0,0,1,0,0,0,0,
amd.com,ipwhois,saved_benchmark,ok,1,0,0,0,0,0,0,0,0,0,0,0,1,0,
amd.com,port_scan,saved_benchmark,ok,2,0,0,0,0,0,0,0,0,0,0,2,0,0,
amd.com,tech_fingerprint,saved_benchmark,ok,3,0,0,0,0,0,0,0,0,0,3,0,0,0,
amd.com,duckduckgo,saved_benchmark,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Not used for final website match
amd.com,bing,saved_benchmark,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Not used for final website match
amd.com,google,saved_benchmark,not_tested_in_saved_benchmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
amd.com,wikidata,saved_benchmark,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No authoritative social handles found
amd.com,theharvester,saved_benchmark,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
amd.com,recon_ng,saved_benchmark,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No matching emails found
amd.com,hunter,saved_benchmark,error,0,0,0,0,0,0,0,0,0,0,0,0,0,2,No matching emails found on public Hunter page | HTTP 401 from Hunter API
amd.com,phonebook_cz,saved_benchmark,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Unexpected HTML response from Phonebook.cz
amd.com,github_code,saved_benchmark,error,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Requires authentication
amd.com,github_repos,saved_benchmark,error,5,0,0,0,0,5,0,0,0,0,0,0,0,1,HTTP 403 from GitHub repo search
amd.com,hibp,saved_benchmark,error,0,0,0,0,0,0,0,0,0,0,0,0,0,2,HTTP 401 from HIBP domain lookup | HTTP 401 from HIBP unified search
amd.com,hackertarget,saved_benchmark,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No matching hosts returned
amd.com,dehashed,saved_benchmark,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Public DeHashed hint found but no results without authentication
amd.com,brave,saved_keyed_rerun,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
amd.com,bufferoverun,saved_benchmark,error,0,0,0,0,0,0,0,0,0,0,0,0,0,1,HTTP 403 from BufferOverrun
amd.com,censys,saved_benchmark,not_tested_in_saved_benchmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
amd.com,projectdiscovery,saved_benchmark,not_tested_in_saved_benchmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
amd.com,rapiddns,saved_benchmark,ok,93,0,0,0,93,0,0,0,0,0,0,0,0,0,
amd.com,rocketreach,saved_keyed_rerun,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No matching emails found
amd.com,subdomaincenter,saved_benchmark,not_tested_in_saved_benchmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
amd.com,subdomainfinderc99,saved_benchmark,not_tested_in_saved_benchmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
amd.com,thc,saved_benchmark,not_tested_in_saved_benchmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
amd.com,threatminer,saved_benchmark,error,0,0,0,0,0,0,0,0,0,0,0,0,0,1,HTTP 500 from ThreatMiner
amd.com,urlscan,saved_benchmark,ok,12,0,0,0,12,0,0,0,0,0,0,0,0,0,
amd.com,windvane,saved_benchmark,not_tested_in_saved_benchmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
nvidia.com,direct_dns,saved_benchmark,ok,198,0,0,0,120,0,0,78,0,0,0,0,0,0,
nvidia.com,crtsh,saved_benchmark,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
nvidia.com,whois,saved_benchmark,ok,1,0,0,0,0,0,0,0,1,0,0,0,0,0,
nvidia.com,ssl_inspection,saved_benchmark,ok,1,0,0,0,0,0,0,0,0,1,0,0,0,0,
nvidia.com,ipwhois,saved_benchmark,ok,1,0,0,0,0,0,0,0,0,0,0,0,1,0,
nvidia.com,port_scan,saved_benchmark,ok,2,0,0,0,0,0,0,0,0,0,0,2,0,0,
nvidia.com,tech_fingerprint,saved_benchmark,ok,4,0,0,0,0,0,0,0,0,0,4,0,0,0,
nvidia.com,duckduckgo,saved_benchmark,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Not used for final website match
nvidia.com,bing,saved_benchmark,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Not used for final website match
nvidia.com,google,saved_benchmark,not_tested_in_saved_benchmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
nvidia.com,wikidata,saved_benchmark,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No authoritative social handles found
nvidia.com,theharvester,saved_benchmark,error,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Timed out after 60s
nvidia.com,recon_ng,saved_benchmark,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No matching emails found
nvidia.com,hunter,saved_benchmark,error,0,0,0,0,0,0,0,0,0,0,0,0,0,2,No matching emails found on public Hunter page | HTTP 401 from Hunter API
nvidia.com,phonebook_cz,saved_benchmark,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Unexpected HTML response from Phonebook.cz
nvidia.com,github_code,saved_benchmark,error,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Requires authentication
nvidia.com,github_repos,saved_benchmark,ok,15,0,0,0,0,15,0,0,0,0,0,0,0,0,
nvidia.com,hibp,saved_benchmark,error,0,0,0,0,0,0,0,0,0,0,0,0,0,2,HTTP 401 from HIBP domain lookup | HTTP 401 from HIBP unified search
nvidia.com,hackertarget,saved_benchmark,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No matching hosts returned
nvidia.com,dehashed,saved_benchmark,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Public DeHashed hint found but no results without authentication
nvidia.com,brave,saved_keyed_rerun,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
nvidia.com,bufferoverun,saved_benchmark,error,0,0,0,0,0,0,0,0,0,0,0,0,0,1,HTTP 403 from BufferOverrun
nvidia.com,censys,saved_benchmark,not_tested_in_saved_benchmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
nvidia.com,projectdiscovery,saved_benchmark,not_tested_in_saved_benchmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
nvidia.com,rapiddns,saved_benchmark,ok,95,0,0,0,95,0,0,0,0,0,0,0,0,0,
nvidia.com,rocketreach,saved_keyed_rerun,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No matching emails found
nvidia.com,subdomaincenter,saved_benchmark,not_tested_in_saved_benchmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
nvidia.com,subdomainfinderc99,saved_benchmark,not_tested_in_saved_benchmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
nvidia.com,thc,saved_benchmark,not_tested_in_saved_benchmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
nvidia.com,threatminer,saved_benchmark,error,0,0,0,0,0,0,0,0,0,0,0,0,0,1,HTTP 500 from ThreatMiner
nvidia.com,urlscan,saved_benchmark,ok,10,0,0,0,10,0,0,0,0,0,0,0,0,0,
nvidia.com,windvane,saved_benchmark,not_tested_in_saved_benchmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cisco.com,direct_dns,saved_benchmark,ok,277,0,0,0,175,0,0,102,0,0,0,0,0,0,
cisco.com,crtsh,saved_benchmark,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cisco.com,whois,saved_benchmark,ok,1,0,0,0,0,0,0,0,1,0,0,0,0,0,
cisco.com,ssl_inspection,saved_benchmark,ok,1,0,0,0,0,0,0,0,0,1,0,0,0,0,
cisco.com,ipwhois,saved_benchmark,ok,1,0,0,0,0,0,0,0,0,0,0,0,1,0,
cisco.com,port_scan,saved_benchmark,ok,2,0,0,0,0,0,0,0,0,0,0,2,0,0,
cisco.com,tech_fingerprint,saved_benchmark,ok,4,0,0,0,0,0,0,0,0,0,4,0,0,0,
cisco.com,duckduckgo,saved_benchmark,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Not used for final website match
cisco.com,bing,saved_benchmark,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Not used for final website match
cisco.com,google,saved_benchmark,not_tested_in_saved_benchmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cisco.com,wikidata,saved_benchmark,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No authoritative social handles found
cisco.com,theharvester,saved_benchmark,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cisco.com,recon_ng,saved_benchmark,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No matching emails found
cisco.com,hunter,saved_benchmark,error,0,0,0,0,0,0,0,0,0,0,0,0,0,2,No matching emails found on public Hunter page | HTTP 401 from Hunter API
cisco.com,phonebook_cz,saved_benchmark,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Unexpected HTML response from Phonebook.cz
cisco.com,github_code,saved_benchmark,error,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Requires authentication
cisco.com,github_repos,saved_benchmark,error,0,0,0,0,0,0,0,0,0,0,0,0,0,2,HTTP 403 from GitHub repo search | No matching repositories found
cisco.com,hibp,saved_benchmark,error,0,0,0,0,0,0,0,0,0,0,0,0,0,2,HTTP 401 from HIBP domain lookup | HTTP 401 from HIBP unified search
cisco.com,hackertarget,saved_benchmark,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No matching hosts returned
cisco.com,dehashed,saved_benchmark,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Public DeHashed hint found but no results without authentication
cisco.com,brave,saved_keyed_rerun,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cisco.com,bufferoverun,saved_benchmark,error,0,0,0,0,0,0,0,0,0,0,0,0,0,1,HTTP 403 from BufferOverrun
cisco.com,censys,saved_benchmark,not_tested_in_saved_benchmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cisco.com,projectdiscovery,saved_benchmark,not_tested_in_saved_benchmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cisco.com,rapiddns,saved_benchmark,ok,135,0,0,0,135,0,0,0,0,0,0,0,0,0,
cisco.com,rocketreach,saved_keyed_rerun,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No matching emails found
cisco.com,subdomaincenter,saved_benchmark,not_tested_in_saved_benchmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cisco.com,subdomainfinderc99,saved_benchmark,not_tested_in_saved_benchmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cisco.com,thc,saved_benchmark,not_tested_in_saved_benchmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cisco.com,threatminer,saved_benchmark,error,0,0,0,0,0,0,0,0,0,0,0,0,0,1,HTTP 500 from ThreatMiner
cisco.com,urlscan,saved_benchmark,ok,18,0,0,0,18,0,0,0,0,0,0,0,0,0,
cisco.com,windvane,saved_benchmark,not_tested_in_saved_benchmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
zoom.us,direct_dns,saved_benchmark,ok,80,0,0,0,70,0,0,10,0,0,0,0,0,0,
zoom.us,crtsh,saved_benchmark,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
zoom.us,whois,saved_benchmark,ok,1,0,0,0,0,0,0,0,1,0,0,0,0,0,
zoom.us,ssl_inspection,saved_benchmark,ok,1,0,0,0,0,0,0,0,0,1,0,0,0,0,
zoom.us,ipwhois,saved_benchmark,ok,1,0,0,0,0,0,0,0,0,0,0,0,1,0,
zoom.us,port_scan,saved_benchmark,ok,12,0,0,0,0,0,0,0,0,0,0,12,0,0,
zoom.us,tech_fingerprint,saved_benchmark,ok,6,0,0,0,0,0,0,0,0,0,6,0,0,0,
zoom.us,duckduckgo,saved_benchmark,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Not used for final website match
zoom.us,bing,saved_benchmark,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Not used for final website match
zoom.us,google,saved_benchmark,not_tested_in_saved_benchmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
zoom.us,wikidata,saved_benchmark,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No authoritative social handles found
zoom.us,theharvester,saved_benchmark,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
zoom.us,recon_ng,saved_benchmark,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No matching emails found
zoom.us,hunter,saved_benchmark,error,0,0,0,0,0,0,0,0,0,0,0,0,0,2,No matching emails found on public Hunter page | HTTP 401 from Hunter API
zoom.us,phonebook_cz,saved_benchmark,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Unexpected HTML response from Phonebook.cz
zoom.us,github_code,saved_benchmark,error,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Requires authentication
zoom.us,github_repos,saved_benchmark,ok,11,0,0,0,0,11,0,0,0,0,0,0,0,0,
zoom.us,hibp,saved_benchmark,error,0,0,0,0,0,0,0,0,0,0,0,0,0,2,HTTP 401 from HIBP domain lookup | HTTP 401 from HIBP unified search
zoom.us,hackertarget,saved_benchmark,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No matching hosts returned
zoom.us,dehashed,saved_benchmark,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Public DeHashed hint found but no results without authentication
zoom.us,brave,saved_keyed_rerun,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
zoom.us,bufferoverun,saved_benchmark,error,0,0,0,0,0,0,0,0,0,0,0,0,0,1,HTTP 403 from BufferOverrun
zoom.us,censys,saved_benchmark,not_tested_in_saved_benchmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
zoom.us,projectdiscovery,saved_benchmark,not_tested_in_saved_benchmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
zoom.us,rapiddns,saved_benchmark,ok,5,0,0,0,5,0,0,0,0,0,0,0,0,0,
zoom.us,rocketreach,saved_keyed_rerun,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No matching emails found
zoom.us,subdomaincenter,saved_benchmark,not_tested_in_saved_benchmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
zoom.us,subdomainfinderc99,saved_benchmark,not_tested_in_saved_benchmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
zoom.us,thc,saved_benchmark,not_tested_in_saved_benchmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
zoom.us,threatminer,saved_benchmark,error,0,0,0,0,0,0,0,0,0,0,0,0,0,1,HTTP 500 from ThreatMiner
zoom.us,urlscan,saved_benchmark,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No matching results returned
zoom.us,windvane,saved_benchmark,not_tested_in_saved_benchmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
slack.com,direct_dns,saved_benchmark,ok,105,0,0,0,74,0,0,31,0,0,0,0,0,0,
slack.com,crtsh,saved_benchmark,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
slack.com,whois,saved_benchmark,ok,1,0,0,0,0,0,0,0,1,0,0,0,0,0,
slack.com,ssl_inspection,saved_benchmark,ok,1,0,0,0,0,0,0,0,0,1,0,0,0,0,
slack.com,ipwhois,saved_benchmark,ok,1,0,0,0,0,0,0,0,0,0,0,0,1,0,
slack.com,port_scan,saved_benchmark,ok,2,0,0,0,0,0,0,0,0,0,0,2,0,0,
slack.com,tech_fingerprint,saved_benchmark,ok,4,0,0,0,0,0,0,0,0,0,4,0,0,0,
slack.com,duckduckgo,saved_benchmark,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Not used for final website match
slack.com,bing,saved_benchmark,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Not used for final website match
slack.com,google,saved_benchmark,not_tested_in_saved_benchmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
slack.com,wikidata,saved_benchmark,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No authoritative social handles found
slack.com,theharvester,saved_benchmark,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
slack.com,recon_ng,saved_benchmark,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No matching emails found
slack.com,hunter,saved_benchmark,error,0,0,0,0,0,0,0,0,0,0,0,0,0,2,No matching emails found on public Hunter page | HTTP 401 from Hunter API
slack.com,phonebook_cz,saved_benchmark,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Unexpected HTML response from Phonebook.cz
slack.com,github_code,saved_benchmark,error,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Requires authentication
slack.com,github_repos,saved_benchmark,error,15,0,0,0,0,15,0,0,0,0,0,0,0,1,HTTP 403 from GitHub repo search
slack.com,hibp,saved_benchmark,error,0,0,0,0,0,0,0,0,0,0,0,0,0,2,HTTP 401 from HIBP domain lookup | HTTP 401 from HIBP unified search
slack.com,hackertarget,saved_benchmark,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No matching hosts returned
slack.com,dehashed,saved_benchmark,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Public DeHashed hint found but no results without authentication
slack.com,brave,saved_keyed_rerun,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
slack.com,bufferoverun,saved_benchmark,error,0,0,0,0,0,0,0,0,0,0,0,0,0,1,HTTP 403 from BufferOverrun
slack.com,censys,saved_benchmark,not_tested_in_saved_benchmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
slack.com,projectdiscovery,saved_benchmark,not_tested_in_saved_benchmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
slack.com,rapiddns,saved_benchmark,ok,9,0,0,0,9,0,0,0,0,0,0,0,0,0,
slack.com,rocketreach,saved_keyed_rerun,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No matching emails found
slack.com,subdomaincenter,saved_benchmark,not_tested_in_saved_benchmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
slack.com,subdomainfinderc99,saved_benchmark,not_tested_in_saved_benchmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
slack.com,thc,saved_benchmark,not_tested_in_saved_benchmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
slack.com,threatminer,saved_benchmark,error,0,0,0,0,0,0,0,0,0,0,0,0,0,1,HTTP 500 from ThreatMiner
slack.com,urlscan,saved_benchmark,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No matching results returned
slack.com,windvane,saved_benchmark,not_tested_in_saved_benchmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
atlassian.com,direct_dns,saved_benchmark,ok,159,0,0,0,49,0,0,110,0,0,0,0,0,0,
atlassian.com,crtsh,saved_benchmark,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
atlassian.com,whois,saved_benchmark,ok,1,0,0,0,0,0,0,0,1,0,0,0,0,0,
atlassian.com,ssl_inspection,saved_benchmark,ok,1,0,0,0,0,0,0,0,0,1,0,0,0,0,
atlassian.com,ipwhois,saved_benchmark,ok,1,0,0,0,0,0,0,0,0,0,0,0,1,0,
atlassian.com,port_scan,saved_benchmark,ok,2,0,0,0,0,0,0,0,0,0,0,2,0,0,
atlassian.com,tech_fingerprint,saved_benchmark,ok,5,0,0,0,0,0,0,0,0,0,5,0,0,0,
atlassian.com,duckduckgo,saved_benchmark,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Not used for final website match
atlassian.com,bing,saved_benchmark,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Not used for final website match
atlassian.com,google,saved_benchmark,not_tested_in_saved_benchmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
atlassian.com,wikidata,saved_benchmark,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No authoritative social handles found
atlassian.com,theharvester,saved_benchmark,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
atlassian.com,recon_ng,saved_benchmark,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No matching emails found
atlassian.com,hunter,saved_benchmark,error,0,0,0,0,0,0,0,0,0,0,0,0,0,2,No matching emails found on public Hunter page | HTTP 401 from Hunter API
atlassian.com,phonebook_cz,saved_benchmark,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Unexpected HTML response from Phonebook.cz
atlassian.com,github_code,saved_benchmark,error,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Requires authentication
atlassian.com,github_repos,saved_benchmark,error,0,0,0,0,0,0,0,0,0,0,0,0,0,2,HTTP 403 from GitHub repo search | No matching repositories found
atlassian.com,hibp,saved_benchmark,error,0,0,0,0,0,0,0,0,0,0,0,0,0,2,HTTP 401 from HIBP domain lookup | HTTP 401 from HIBP unified search
atlassian.com,hackertarget,saved_benchmark,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No matching hosts returned
atlassian.com,dehashed,saved_benchmark,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Public DeHashed hint found but no results without authentication
atlassian.com,brave,saved_keyed_rerun,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
atlassian.com,bufferoverun,saved_benchmark,error,0,0,0,0,0,0,0,0,0,0,0,0,0,1,HTTP 403 from BufferOverrun
atlassian.com,censys,saved_benchmark,not_tested_in_saved_benchmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
atlassian.com,projectdiscovery,saved_benchmark,not_tested_in_saved_benchmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
atlassian.com,rapiddns,saved_benchmark,ok,28,0,0,0,28,0,0,0,0,0,0,0,0,0,
atlassian.com,rocketreach,saved_keyed_rerun,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No matching emails found
atlassian.com,subdomaincenter,saved_benchmark,not_tested_in_saved_benchmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
atlassian.com,subdomainfinderc99,saved_benchmark,not_tested_in_saved_benchmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
atlassian.com,thc,saved_benchmark,not_tested_in_saved_benchmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
atlassian.com,threatminer,saved_benchmark,error,0,0,0,0,0,0,0,0,0,0,0,0,0,1,HTTP 500 from ThreatMiner
atlassian.com,urlscan,saved_benchmark,ok,8,0,0,0,8,0,0,0,0,0,0,0,0,0,
atlassian.com,windvane,saved_benchmark,not_tested_in_saved_benchmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
shopify.com,direct_dns,saved_benchmark,ok,223,0,0,0,164,0,0,59,0,0,0,0,0,0,
shopify.com,crtsh,saved_benchmark,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
shopify.com,whois,saved_benchmark,ok,1,0,0,0,0,0,0,0,1,0,0,0,0,0,
shopify.com,ssl_inspection,saved_benchmark,ok,1,0,0,0,0,0,0,0,0,1,0,0,0,0,
shopify.com,ipwhois,saved_benchmark,ok,1,0,0,0,0,0,0,0,0,0,0,0,1,0,
shopify.com,port_scan,saved_benchmark,ok,4,0,0,0,0,0,0,0,0,0,0,4,0,0,
shopify.com,tech_fingerprint,saved_benchmark,ok,4,0,0,0,0,0,0,0,0,0,4,0,0,0,
shopify.com,duckduckgo,saved_benchmark,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Not used for final website match
shopify.com,bing,saved_benchmark,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Not used for final website match
shopify.com,google,saved_benchmark,not_tested_in_saved_benchmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
shopify.com,wikidata,saved_benchmark,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No authoritative social handles found
shopify.com,theharvester,saved_benchmark,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
shopify.com,recon_ng,saved_benchmark,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No matching emails found
shopify.com,hunter,saved_benchmark,error,0,0,0,0,0,0,0,0,0,0,0,0,0,2,No matching emails found on public Hunter page | HTTP 401 from Hunter API
